NET_INCOME,OP_PROFIT_LOSS,TRANS_REV_PAX,MAIL,TOTAL_PROPERTY,PROP_FREIGHT,PROP_BAG,TOTAL_CHARTER,CHARTER_PAX,CHARTER_PROP,TOTAL_MISC_REV,RES_CANCEL_FEES,MISC_OP_REV,PUB_SVC_REVENUE,TRANS_REVENUE,OP_REVENUES,FLYING_OPS,MAINTENANCE,PAX_SERVICE,AIRCFT_SERVICES,PROMOTION_SALES,GENERAL_ADMIN,GENERAL_SERVICES,DEPREC_AMORT,TRANS_EXPENSES,OP_EXPENSES,INTEREST_LONG_DEBT,INTEREST_EXP_OTH,FOREIGN_EX_GAINS,CAP_GAINS_PROP,CAP_GAINS_OTHER,OTHER_INCOME_NET,NON_OP_INCOME,INCOME_PRE_TAX,INCOME_TAX,INCOME_BEFORE_OTH,DISCONT_OPS,EXTRA_ITEMS,INCOME_TAX_EXTRA,INCOME_TAX_CREDITS,ACCTG_CHANGES,AIRLINE_ID,UNIQUE_CARRIER,UNIQUE_CARRIER_NAME,CARRIER,CARRIER_NAME,UNIQUE_CARRIER_ENTITY,REGION,CARRIER_GROUP_NEW,CARRIER_GROUP,YEAR,QUARTER
99.61,1824.88,0.00,0.00,,0.00,0.00,,4876.79,0.00,,0.00,0.00,0.00,0.00,4876.79,746.43,1800.15,0.00,0.00,0.00,0.00,484.55,20.78,0.00,3051.91,-1732.15,0.00,0.00,0.00,0.00,6.89,-1725.27,99.61,0.00,99.61,0.00,0.00,0.00,,0.00,21518,1EQ,"KaiserAir, Inc.",1EQ,"KaiserAir, Inc.",01162,D,1,1,2025,3
121.60,119.75,1781.29,0.00,,0.00,0.00,,0.00,0.00,,0.00,23.29,0.00,0.00,1804.59,547.44,781.27,70.54,75.60,0.76,190.36,0.00,18.86,0.00,1684.83,0.00,-13.83,0.00,0.00,-0.67,16.58,2.09,121.84,0.24,121.60,0.00,0.00,0.00,,0.00,20445,C5,CommuteAir LLC dba CommuteAir,C5,CommuteAir LLC dba CommuteAir,11059,L,2,2,2025,1
127.69,44.93,54386.18,0.00,,0.00,0.00,,0.00,0.00,,0.00,10.88,,75.35,54472.41,19257.44,11050.03,2291.73,12297.28,50.91,9240.73,0.00,239.13,0.23,54427.48,0.00,0.00,0.05,0.00,0.00,-226.76,-226.71,-181.78,-309.47,127.69,0.00,0.00,0.00,,0.00,20398,MQ,Envoy Air,MQ,Envoy Air,16820,L,3,3,2025,4
149.95,3109.31,0.00,0.00,,0.00,0.00,,61701.54,4899.30,,0.00,0.00,0.00,0.00,66600.84,38743.14,7272.35,0.00,0.00,10.30,10576.33,,2247.58,4641.84,63491.53,0.00,-2583.45,-3.91,0.00,0.00,-371.99,-2959.36,149.95,0.00,149.95,0.00,0.00,0.00,,0.00,22085,GCA,"Global Crossing Airlines, Inc.",GCA,"Global Crossing Airlines, Inc.",01227,S,2,2,2025,1
152.07,83.65,0.00,0.00,25577.80,25577.80,0.00,7915.05,0.00,7915.05,24846.81,0.00,24846.81,0.00,0.00,58339.65,45221.59,200.24,0.00,5079.44,3338.62,2350.85,,458.20,1607.06,58256.00,209.19,0.00,-127.32,0.00,0.00,0.00,81.88,165.53,13.46,152.07,0.00,0.00,0.00,152.07,0.00,20100,PO,Polar Air Cargo Airways,PO,Polar Air Cargo Airways,06758,D,3,3,2025,2
171.92,-299.30,,10153.00,,2854.98,,,,2542.92,,,,,,15550.90,6298.75,5620.40,,1616.29,,1182.41,,1132.35,,15850.19,,,,,,471.21,471.21,171.92,,171.92,,,,,,20177,PFQ,Asia Pacific,PFQ,Asia Pacific,06070,D,1,1,2025,3
173.46,4191.97,0.00,0.00,,51304.12,0.00,,0.00,26010.13,,0.00,889.79,0.00,0.00,78204.04,34944.64,13830.91,,9751.02,1678.79,8658.82,,2497.22,2650.66,74012.06,-3941.31,-318.35,0.00,0.00,0.00,34.78,-4224.87,-32.90,-206.35,173.46,0.00,0.00,0.00,,0.00,20151,M6,Amerijet International,M6,Amerijet International,16052,L,2,2,2025,1
188.38,1917.46,0.00,0.00,,0.00,0.00,,4792.59,0.00,,0.00,0.00,0.00,0.00,4792.59,595.27,1740.53,0.00,0.00,0.00,0.00,518.56,20.78,0.00,2875.13,-1742.02,0.00,0.00,0.00,0.00,12.95,-1729.07,188.38,0.00,188.38,0.00,0.00,0.00,,0.00,21518,1EQ,"KaiserAir, Inc.",1EQ,"KaiserAir, Inc.",01162,D,1,1,2025,1
188.48,200.74,2216.50,0.00,,0.00,0.00,,0.00,0.00,,0.00,6.85,0.00,0.00,2223.35,596.92,1006.16,98.51,84.86,1.21,209.84,0.00,25.12,0.00,2022.61,0.00,-16.64,0.00,0.00,-11.86,19.93,-8.57,192.17,3.68,188.48,0.00,0.00,0.00,,0.00,20445,C5,CommuteAir LLC dba CommuteAir,C5,CommuteAir LLC dba CommuteAir,11059,L,2,2,2025,3
202.35,191.25,2314.85,0.00,,0.00,0.00,,0.00,0.00,,0.00,8.94,0.00,0.00,2323.79,726.94,917.02,74.55,93.43,0.80,296.06,0.00,23.75,0.00,2132.54,0.00,-18.89,0.00,0.00,4.84,28.40,14.35,205.60,3.25,202.35,0.00,0.00,0.00,,0.00,20445,C5,CommuteAir LLC dba CommuteAir,C5,CommuteAir LLC dba CommuteAir,11059,L,2,2,2025,4
206.44,230.58,0.00,,,2623.22,0.00,,0.00,2567.46,,0.00,98.45,0.00,0.00,5289.13,2013.63,2188.51,0.00,21.06,0.35,364.38,,313.59,157.03,5058.54,0.00,-24.14,0.00,0.00,0.00,0.00,-24.14,206.44,0.00,206.44,0.00,0.00,0.00,,0.00,20453,ABX,ABX Air Inc,ABX,ABX Air Inc,11009,A,2,2,2025,2
280.72,326.06,0.00,0.00,,0.00,0.00,,0.00,3873.10,,0.00,0.63,0.00,0.00,3873.74,2355.34,201.25,0.00,0.00,0.00,0.00,899.09,92.00,0.00,3547.68,0.00,-45.34,0.00,0.00,0.00,0.00,-45.34,280.72,0.00,280.72,0.00,0.00,0.00,,0.00,20166,GFQ,Gulf And Caribbean Cargo,GFQ,Gulf And Caribbean Cargo,06565,D,1,1,2025,3
325.02,2568.14,0.00,228.20,,28637.81,0.00,,0.00,14518.78,,0.00,496.68,0.00,0.00,43881.47,19506.00,7720.38,,5442.99,937.10,4833.33,,1393.94,1479.59,41313.32,-2200.03,-177.70,0.00,0.00,0.00,19.42,-2358.31,209.83,-115.19,325.02,0.00,0.00,0.00,,0.00,20151,M6,Amerijet International,M6,Amerijet International,06052,D,2,2,2025,1
361.57,383.42,0.00,0.00,,0.00,0.00,,0.00,0.00,,0.00,0.00,0.00,29821.99,29821.99,5158.50,0.00,0.00,0.00,0.00,3334.26,0.00,54.98,20890.82,29438.57,0.00,0.00,0.00,0.00,0.00,-21.85,-21.85,361.57,0.00,361.57,0.00,0.00,0.00,,0.00,21974,3EQ,"Scott Aviation, LLC  d/b/a  Silver Air",3EQ,"Scott Aviation, LLC  d/b/a  Silver Air",01234,D,2,2,2025,4
402.75,433.47,0.00,0.00,,0.00,0.00,,0.00,3564.02,,0.00,0.00,0.00,0.00,3564.02,2093.01,148.67,0.00,0.00,0.00,0.00,799.30,89.57,0.00,3130.55,0.00,-29.41,0.00,0.00,0.00,0.00,-29.41,404.07,1.32,402.75,0.00,0.00,0.00,,0.00,20166,GFQ,Gulf And Caribbean Cargo,GFQ,Gulf And Caribbean Cargo,06565,D,1,1,2025,2
445.60,517.57,0.00,0.00,,0.00,0.00,,0.00,6147.97,,0.00,1.01,0.00,0.00,6148.98,3738.75,319.46,0.00,0.00,0.00,0.00,1427.18,146.04,0.00,5631.41,0.00,-71.97,0.00,0.00,0.00,0.00,-71.97,445.60,0.00,445.60,0.00,0.00,0.00,,0.00,20166,GFQ,Gulf And Caribbean Cargo,GFQ,Gulf And Caribbean Cargo,16565,I,1,1,2025,3
468.84,121.52,,11548.00,,2086.42,,,,2786.25,,,,,,16420.67,6812.70,5446.58,,1745.21,,1058.81,,1235.85,,16299.16,,,,,,347.32,347.32,468.84,,468.84,,,,,,20177,PFQ,Asia Pacific,PFQ,Asia Pacific,06070,D,1,1,2025,1
581.24,602.83,0.00,0.00,,0.00,0.00,,0.00,0.00,,0.00,0.00,0.00,31256.66,31256.66,6176.40,0.00,0.00,0.00,0.00,3677.55,0.00,84.76,20715.13,30653.83,0.00,0.00,0.00,0.00,0.00,-21.59,-21.59,581.24,0.00,581.24,0.00,0.00,0.00,,0.00,21974,3EQ,"Scott Aviation, LLC  d/b/a  Silver Air",3EQ,"Scott Aviation, LLC  d/b/a  Silver Air",01234,D,2,2,2025,3
588.84,538.76,128514.41,0.00,,0.00,0.00,,0.00,0.00,,0.00,98800.93,0.00,0.00,227315.34,62551.02,31219.09,6534.16,89801.20,0.00,33111.65,0.00,3559.46,0.00,226776.57,0.00,0.00,0.00,-127.12,83.87,581.64,538.40,1077.16,488.32,588.84,0.00,0.00,0.00,,0.00,20427,PT,Piedmont Airlines,PT,Piedmont Airlines,06918,D,2,2,2025,2
607.72,3281.29,0.00,0.00,,0.00,0.00,,56398.17,4983.16,,0.00,0.00,0.00,0.00,61381.33,31040.83,9647.28,0.00,0.00,12.64,11980.33,,2607.25,2811.73,58100.04,0.00,-2660.52,-4.24,0.00,0.00,-8.81,-2673.57,607.72,0.00,607.72,0.00,0.00,0.00,,0.00,22085,GCA,"Global Crossing Airlines, Inc.",GCA,"Global Crossing Airlines, Inc.",01287,D,2,2,2025,2
609.35,611.20,0.00,,,5348.94,0.00,,0.00,4990.27,,0.00,294.42,0.00,0.00,10633.63,4086.72,4093.50,0.00,46.58,0.91,696.25,,635.09,463.39,10022.43,0.00,-1.84,0.00,0.00,0.00,0.00,-1.84,609.36,0.00,609.36,0.00,0.00,0.00,,0.00,20453,ABX,ABX Air Inc,ABX,ABX Air Inc,11009,A,2,2,2025,3
635.56,635.56,0.00,0.00,,0.00,0.00,,104.48,0.00,,0.00,0.00,0.00,2609.61,2714.08,0.00,0.00,0.00,0.00,0.00,0.00,181.91,8.78,1887.83,2078.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,635.56,0.00,635.56,0.00,0.00,0.00,,0.00,21652,27Q,"Jet Aviation Flight Services, Inc.",27Q,"Jet Aviation Flight Services, Inc.",11046,I,2,2,2025,1
668.29,719.27,0.00,0.00,,0.00,0.00,,0.00,5913.85,,0.00,0.00,0.00,0.00,5913.85,3472.97,246.70,0.00,0.00,0.00,0.00,1326.29,148.62,0.00,5194.58,0.00,-48.80,0.00,0.00,0.00,0.00,-48.80,670.48,2.18,668.29,0.00,0.00,0.00,,0.00,20166,GFQ,Gulf And Caribbean Cargo,GFQ,Gulf And Caribbean Cargo,16565,I,1,1,2025,2
676.12,825.65,11126.72,0.00,,0.00,0.00,,0.00,0.00,,0.00,0.00,3.26,120.66,11250.64,4056.03,3629.16,1256.06,416.89,6.70,641.47,0.00,418.67,0.00,10424.98,-18.30,0.00,0.00,51.90,0.00,13.94,47.53,873.18,197.07,676.12,0.00,0.00,0.00,,0.00,20304,OO,SkyWest Airlines Inc.,OO,SkyWest Airlines Inc.,11025,L,3,3,2025,4
685.05,993.01,10610.61,0.00,,0.00,0.00,,0.00,0.00,,0.00,0.00,2.10,101.20,10713.92,3621.06,3566.04,1152.04,367.54,6.59,643.49,0.00,364.14,0.00,9720.91,-12.11,0.00,0.00,0.03,0.00,12.65,0.58,993.58,308.54,685.05,0.00,0.00,0.00,,0.00,20304,OO,SkyWest Airlines Inc.,OO,SkyWest Airlines Inc.,11025,L,3,3,2025,3
742.57,3065.41,0.00,0.00,,0.00,0.00,,7013.75,0.00,,0.00,0.00,0.00,0.00,7013.75,924.06,2411.41,0.00,0.00,0.00,0.00,513.04,99.84,0.00,3948.34,-2336.50,0.00,0.00,0.00,0.00,13.66,-2322.84,742.57,0.00,742.57,0.00,0.00,0.00,,0.00,21518,1EQ,"KaiserAir, Inc.",1EQ,"KaiserAir, Inc.",01162,D,1,1,2025,4
746.93,747.65,0.00,0.00,,0.00,0.00,,0.00,5549.96,,0.00,0.00,0.00,0.00,5549.96,3232.79,343.99,0.00,0.00,0.00,0.00,1108.80,116.73,0.00,4802.31,0.00,0.00,0.00,0.00,0.00,-1.49,-1.49,746.16,-0.77,746.93,0.00,0.00,0.00,,0.00,20166,GFQ,Gulf And Caribbean Cargo,GFQ,Gulf And Caribbean Cargo,16565,I,1,1,2025,1
764.01,764.01,0.00,0.00,,0.00,0.00,,155.11,0.00,,0.00,0.00,0.00,2793.14,2948.26,0.00,0.00,0.00,0.00,0.00,0.00,168.28,6.63,2009.34,2184.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,764.01,0.00,764.01,0.00,0.00,0.00,,0.00,21652,27Q,"Jet Aviation Flight Services, Inc.",27Q,"Jet Aviation Flight Services, Inc.",11046,I,2,2,2025,2
777.41,778.17,0.00,0.00,,0.00,0.00,,0.00,5776.49,,0.00,0.00,0.00,0.00,5776.49,3364.74,358.03,0.00,0.00,0.00,0.00,1154.06,121.50,0.00,4998.32,0.00,0.00,0.00,0.00,0.00,-1.55,-1.55,776.62,-0.80,777.41,0.00,0.00,0.00,,0.00,20166,GFQ,Gulf And Caribbean Cargo,GFQ,Gulf And Caribbean Cargo,06565,D,1,1,2025,1
803.30,402.39,,10743.50,,2060.66,,,,6956.80,,,,,,19760.96,8756.84,5643.90,,2434.49,,1408.05,,1115.30,,19358.57,,,,,,400.91,400.91,803.30,,803.30,,,,,,20177,PFQ,Asia Pacific,PFQ,Asia Pacific,06070,D,1,1,2025,4
810.00,810.00,0.00,0.00,,0.00,0.00,,178.75,0.00,,0.00,0.00,0.00,3007.28,3186.03,0.00,0.00,0.00,0.00,0.00,0.00,178.21,6.59,2191.24,2376.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,810.00,0.00,810.00,0.00,0.00,0.00,,0.00,21652,27Q,"Jet Aviation Flight Services, Inc.",27Q,"Jet Aviation Flight Services, Inc.",11046,I,2,2,2025,4
847.70,841.81,,,,,,,,20349.78,,,,,,20349.78,6616.63,9407.72,,,,0.00,1344.61,2139.01,0.00,19507.97,0.00,-13.38,,19.27,,0.00,5.89,847.70,,,,,,,,20372,KLQ,Kalitta Charters II,KLQ,Kalitta Charters II,06774,D,1,1,2025,4
856.97,1248.78,11197.10,0.00,,0.00,0.00,,0.00,0.00,,0.00,0.00,0.00,87.85,11284.95,3989.16,3407.67,1196.23,379.92,7.63,695.17,0.00,360.39,0.00,10036.17,-20.75,0.00,0.00,0.07,0.00,13.28,-7.40,1241.37,384.40,856.97,0.00,0.00,0.00,,0.00,20304,OO,SkyWest Airlines Inc.,OO,SkyWest Airlines Inc.,11025,L,3,3,2025,2
874.29,1032.75,0.00,0.00,0.00,0.00,0.00,11247.20,11247.20,0.00,494.30,0.00,494.30,0.00,0.00,11741.50,3460.39,1455.62,0.00,0.00,0.00,0.00,4102.87,1689.87,0.00,10708.75,-158.46,0.00,0.00,0.00,0.00,0.00,-158.46,874.29,0.00,874.29,0.00,0.00,0.00,,0.00,21492,1BQ,"Eastern Airlines f/k/a Dynamic Airways, LLC",1BQ,"Eastern Airlines f/k/a Dynamic Airways, LLC",01159,D,1,1,2025,4
991.28,1036.11,0.00,0.00,,0.00,0.00,,0.00,6053.35,,0.00,0.00,0.00,0.00,6053.35,3288.99,413.71,0.00,0.00,0.00,0.00,1198.84,115.71,0.00,5017.25,0.00,-44.83,0.00,0.00,0.00,0.00,-44.83,991.28,0.00,991.28,0.00,0.00,0.00,,0.00,20166,GFQ,Gulf And Caribbean Cargo,GFQ,Gulf And Caribbean Cargo,06565,D,1,1,2025,4
1075.70,-817.02,,,,,,,,13889.61,,,,,,13889.61,5857.06,5739.93,,,,,532.21,2577.43,0.00,14706.63,0.00,-18.70,,1875.00,,36.41,1892.72,1075.70,,,,,,,,20372,KLQ,Kalitta Charters II,KLQ,Kalitta Charters II,06774,D,1,1,2025,2
1086.56,1086.56,0.00,0.00,,0.00,0.00,,181.06,0.00,,0.00,0.00,0.00,3242.23,3423.29,0.00,0.00,0.00,0.00,0.00,0.00,208.05,8.08,2120.61,2336.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1086.56,0.00,1086.56,0.00,0.00,0.00,,0.00,21652,27Q,"Jet Aviation Flight Services, Inc.",27Q,"Jet Aviation Flight Services, Inc.",11046,I,2,2,2025,3
1184.60,416.81,504534.01,0.00,,0.00,0.00,,0.00,0.00,,0.00,100.92,,699.01,505333.94,178648.92,102509.76,21260.09,114080.40,472.31,85725.11,0.00,2218.40,2.15,504917.13,0.00,0.00,0.43,0.00,0.00,-2103.59,-2103.15,-1686.35,-2870.95,1184.60,0.00,0.00,0.00,,0.00,20398,MQ,Envoy Air,MQ,Envoy Air,06820,D,3,3,2025,4
1217.39,1272.44,0.00,0.00,,0.00,0.00,,0.00,7434.09,,0.00,0.00,0.00,0.00,7434.09,4039.18,508.08,0.00,0.00,0.00,0.00,1472.29,142.11,0.00,6161.65,0.00,-55.05,0.00,0.00,0.00,0.00,-55.05,1217.39,0.00,1217.39,0.00,0.00,0.00,,0.00,20166,GFQ,Gulf And Caribbean Cargo,GFQ,Gulf And Caribbean Cargo,16565,I,1,1,2025,4
1228.32,1246.50,0.00,0.00,,0.00,0.00,,0.00,0.00,,0.00,0.00,0.00,34288.47,34288.47,6902.30,0.00,0.00,0.00,0.00,3851.98,0.00,84.76,22202.94,33041.97,0.00,0.00,0.00,0.00,0.00,-18.19,-18.19,1228.32,0.00,1228.32,0.00,0.00,0.00,,0.00,21974,3EQ,"Scott Aviation, LLC  d/b/a  Silver Air",3EQ,"Scott Aviation, LLC  d/b/a  Silver Air",01234,D,2,2,2025,2
1231.65,1314.50,15700.94,0.00,,0.00,0.00,,0.00,0.00,,0.00,0.00,0.00,165.34,15866.28,5907.79,4966.26,1766.80,587.54,9.32,808.24,0.00,505.83,0.00,14551.78,-34.52,0.00,0.00,0.90,0.00,19.75,-13.87,1300.64,68.99,1231.65,0.00,0.00,0.00,,0.00,20304,OO,SkyWest Airlines Inc.,OO,SkyWest Airlines Inc.,11025,L,3,3,2025,1
1265.64,3353.88,124744.28,0.00,,0.00,0.00,,0.00,0.00,,0.00,96799.31,0.00,0.00,221543.59,58612.20,30648.15,6227.48,88759.11,0.00,30550.17,0.00,3392.60,0.00,218189.71,0.00,0.00,0.00,-47.80,30.80,1056.18,1039.18,4393.06,3127.41,1265.64,0.00,0.00,0.00,,0.00,20427,PT,Piedmont Airlines,PT,Piedmont Airlines,06918,D,2,2,2025,4
1282.00,844.00,136011.00,0.00,,1003.00,5440.00,,39.00,0.00,,,22943.00,0.00,895.00,166331.00,66891.00,14810.00,15212.00,32851.00,9455.00,15836.00,,9535.00,897.00,165487.00,-851.00,334.00,-29.00,0.00,,1325.00,779.00,1623.00,341.00,1282.00,0.00,0.00,0.00,1282.00,0.00,19393,WN,Southwest Airlines Co.,WN,Southwest Airlines Co.,11033,L,3,3,2025,3
1364.00,2385.00,145640.00,0.00,,99.00,7590.00,,617.00,20.00,,2589.00,0.00,0.00,0.00,156555.00,58196.00,15794.00,18000.00,29753.00,9409.00,14013.00,,9004.00,0.00,154170.00,-3520.00,294.00,0.00,0.00,0.00,2679.00,-547.00,1838.00,474.00,1364.00,0.00,0.00,0.00,,0.00,19930,AS,Alaska Airlines Inc.,AS,Alaska Airlines Inc.,16031,L,3,3,2025,2
1407.70,3141.37,0.00,0.00,,0.00,0.00,,5073.67,0.00,,0.00,0.00,0.00,0.00,5073.67,837.22,666.96,0.00,0.00,0.00,0.00,407.34,20.78,0.00,1932.30,-1740.66,0.00,0.00,0.00,0.00,6.99,-1733.67,1407.70,0.00,1407.70,0.00,0.00,0.00,,0.00,21518,1EQ,"KaiserAir, Inc.",1EQ,"KaiserAir, Inc.",01162,D,1,1,2025,2
1434.81,1570.46,0.00,6518.01,,4633.33,0.00,,0.00,13443.23,,0.00,2002.90,0.00,28.29,26625.76,8078.80,8515.56,0.00,3371.21,170.22,2271.96,0.00,2647.18,0.35,25055.30,0.00,0.00,0.00,0.00,0.00,-135.65,-135.65,1434.81,0.00,1434.81,0.00,0.00,0.00,,0.00,20169,L2,Lynden Air Cargo Airlines,L2,Lynden Air Cargo Airlines,06699,D,2,2,2025,3
1498.30,1349.08,124059.27,0.00,,0.00,0.00,,0.00,0.00,,0.00,90794.52,0.00,0.00,214853.79,58283.16,31081.11,6554.91,83174.93,0.00,30636.64,0.00,3773.97,0.00,213504.72,0.00,0.00,0.00,-141.22,-55.32,845.12,648.59,1997.66,499.36,1498.30,0.00,0.00,0.00,,0.00,20427,PT,Piedmont Airlines,PT,Piedmont Airlines,06918,D,2,2,2025,1
1539.37,1484.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18079.92,18079.92,0.00,0.00,0.00,953.01,837.39,541.83,,0.00,14263.61,16595.84,381.85,0.00,133.52,0.00,0.00,0.00,515.37,1999.45,460.07,1539.37,0.00,0.00,0.00,1539.37,0.00,20100,PO,Polar Air Cargo Airways,PO,Polar Air Cargo Airways,16758,P,3,3,2025,3
1647.80,1148.33,0.00,0.00,,0.00,0.00,,5473.50,156802.36,,0.00,0.00,0.00,0.00,162275.86,109394.40,23928.57,1413.99,20229.79,228.07,5156.40,,776.31,0.00,161127.52,0.00,0.00,-27.99,0.00,0.00,527.46,499.47,1647.80,0.00,1647.80,0.00,0.00,0.00,,0.00,20405,N8,National Air Cargo Group Inc d/ba National Airlines,N8,National Air Cargo Group Inc d/ba National Airline,11049,I,2,2,2025,4
1827.43,1656.11,,0.00,,7260.82,,,,862.89,,,,,6669.18,14792.89,3181.88,3392.55,,548.62,291.50,329.29,,4542.86,850.09,13136.78,0.00,197.81,,4.06,,0.00,201.87,1857.98,30.55,,,,,,,20370,KAQ,Kalitta Air LLC,KAQ,Kalitta Air LLC,06683,D,3,3,2025,3
1864.24,1864.24,0.00,,,6300.19,0.00,,0.00,6816.95,,0.00,247.22,0.00,0.00,13364.36,4574.31,4656.48,0.00,70.04,2.79,825.88,,895.01,475.62,11500.12,0.00,-0.13,0.00,0.00,0.00,0.00,0.00,1864.37,0.11,1864.26,0.00,0.00,0.00,,0.00,20453,ABX,ABX Air Inc,ABX,ABX Air Inc,11009,A,2,2,2025,4
1928.55,1654.86,0.00,0.00,0.00,0.00,0.00,11950.76,11950.76,0.00,712.27,0.00,712.27,0.00,0.00,12663.04,3777.93,1965.96,0.00,0.00,0.00,0.00,3809.99,1454.30,0.00,11008.18,273.70,0.00,0.00,0.00,0.00,0.00,273.70,1928.55,0.00,1928.55,0.00,0.00,0.00,,0.00,21492,1BQ,"Eastern Airlines f/k/a Dynamic Airways, LLC",1BQ,"Eastern Airlines f/k/a Dynamic Airways, LLC",01159,D,1,1,2025,3
2018.55,1911.18,0.00,0.00,0.00,0.00,0.00,7972.82,7972.82,0.00,494.65,0.00,494.65,0.00,0.00,8467.47,2358.12,1157.54,0.00,0.00,0.00,0.00,2067.38,973.25,0.00,6556.29,107.37,0.00,0.00,0.00,0.00,0.00,107.37,2018.55,0.00,2018.55,0.00,0.00,0.00,,0.00,21492,1BQ,"Eastern Airlines f/k/a Dynamic Airways, LLC",1BQ,"Eastern Airlines f/k/a Dynamic Airways, LLC",01159,D,1,1,2025,2
2158.29,2013.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10541.70,0.00,10541.70,0.00,0.00,10541.70,0.00,0.00,0.00,633.80,486.75,491.59,,0.00,6915.76,8527.89,79.80,0.00,-307.52,-87.87,0.00,0.00,-315.59,1698.22,-460.07,2158.29,0.00,0.00,0.00,2158.29,0.00,20100,PO,Polar Air Cargo Airways,PO,Polar Air Cargo Airways,16758,P,3,3,2025,4
2370.42,3373.20,0.00,0.00,485.40,485.40,0.00,35309.69,35309.69,0.00,,0.00,0.00,0.00,0.00,35795.09,11288.52,5317.73,0.00,0.00,0.00,0.00,12680.73,3134.91,0.00,32421.89,-1002.78,0.00,0.00,0.00,0.00,0.00,-1002.78,2370.42,0.00,2370.42,0.00,0.00,0.00,,0.00,21875,37Q,"Eastern Air Express, LLC (EAX)",37Q,"Eastern Air Express, LLC (EAX)",01225,S,1,1,2025,3
2415.34,2032.18,1135.47,9269.29,,4165.91,110.60,,1507.69,3263.97,,,57.40,,714.06,20224.39,7341.03,4772.11,,,,,4484.84,1348.20,246.04,18192.21,159.37,,,0.00,,223.79,383.16,2415.34,,2415.34,,,,,,20408,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alask,06860,D,1,1,2025,4
2546.98,2461.68,,0.00,,7732.65,,,,1001.71,,,,,6875.97,15610.33,2370.55,3690.75,,363.99,278.95,164.99,,4674.29,1605.14,13148.65,-60.23,159.58,,-0.37,,0.00,98.97,2560.65,13.67,,,,,,,20370,KAQ,Kalitta Air LLC,KAQ,Kalitta Air LLC,06683,D,3,3,2025,1
2560.55,4873.50,0.00,198.76,,25543.91,0.00,,0.00,13078.64,,0.00,1197.13,0.00,0.00,40018.44,17069.49,6377.97,,4636.78,420.28,3746.56,,1062.97,1830.89,35144.94,-1602.03,-135.18,0.00,0.00,0.00,-433.83,-2171.03,2702.47,141.92,2560.55,0.00,0.00,0.00,,0.00,20151,M6,Amerijet International,M6,Amerijet International,06052,D,2,2,2025,4
2585.29,2585.29,0.00,0.00,,0.00,0.00,,0.00,3005.90,,0.00,531.30,0.00,0.00,3537.20,452.48,72.46,0.00,315.57,0.00,111.41,0.00,0.00,0.00,951.91,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2585.29,0.00,2585.29,0.00,0.00,0.00,,0.00,20169,L2,Lynden Air Cargo Airlines,L2,Lynden Air Cargo Airlines,11040,I,2,2,2025,4
2742.07,2572.39,,0.00,,7483.88,,,,568.12,,,,,7119.05,15171.05,2298.91,3707.46,,361.96,282.13,203.89,,4702.08,1042.23,12598.67,-21.67,209.97,,-3.91,,0.00,184.38,2756.77,14.70,,,,,,,20370,KAQ,Kalitta Air LLC,KAQ,Kalitta Air LLC,06683,D,3,3,2025,2
2883.59,341.33,129339.73,0.00,,0.00,0.00,,0.00,0.00,,0.00,100867.69,0.00,0.00,230207.42,62038.97,34811.66,6774.76,91872.10,0.00,30943.50,0.00,3425.09,0.00,229866.09,0.00,0.00,0.00,-75.80,95.78,1020.99,1040.98,1382.31,-1501.29,2883.59,0.00,0.00,0.00,,0.00,20427,PT,Piedmont Airlines,PT,Piedmont Airlines,06918,D,2,2,2025,3
2939.26,3282.98,0.00,,,37348.50,0.00,,0.00,36554.66,,0.00,1401.63,0.00,0.00,75304.79,28669.43,31159.22,0.00,299.84,4.98,5187.90,,4464.72,2235.72,72021.82,0.00,-343.72,0.00,0.00,0.00,0.00,-343.72,2939.26,0.00,2939.26,0.00,0.00,0.00,,0.00,20453,ABX,ABX Air Inc,ABX,ABX Air Inc,80006,D,2,2,2025,2
2948.48,2922.31,0.00,0.00,1021.20,1021.20,0.00,29785.22,29785.22,0.00,,0.00,0.00,0.00,0.00,30806.42,9766.31,4602.19,0.00,0.00,0.00,0.00,10462.06,3053.55,0.00,27884.11,-242.31,0.00,0.00,268.48,0.00,0.00,26.17,2948.48,0.00,2948.48,0.00,0.00,0.00,,0.00,21875,37Q,"Eastern Air Express, LLC (EAX)",37Q,"Eastern Air Express, LLC (EAX)",01225,S,1,1,2025,2
3050.78,2367.02,,,,,,,,,,,,,40496.80,40496.80,17545.77,11143.23,,,,,7997.42,1443.37,,38129.79,-58.32,,0.00,,,742.08,683.77,3050.78,0.00,3050.78,,,,,,21754,2PQ,21 Air LLC,2PQ,21 Air LLC,01207,S,1,1,2025,4
